day,symbol,avg_entity_sentiment,avg_event_sentiment,avg_story_traffic,avg_event_relevance
2017-12-10T00:00:00.000-05,GOOG,29.9151,29.9969,1204853673,83.8892
2017-12-11T00:00:00.000-05,GOOG,29.6576,29.8173,693764960.4,83.0065
2017-12-12T00:00:00.000-05,GOOG,30.4291,24.9106,363891781.1,82.8908
2017-12-13T00:00:00.000-05,GOOG,29.3018,26.3526,392615418.7,82.6312
2017-12-14T00:00:00.000-05,GOOG,23.6656,23.7828,421734672.2,82.924
2017-12-15T00:00:00.000-05,GOOG,20.4756,20.4891,472556636.1,83.7225
2017-12-16T00:00:00.000-05,GOOG,26.6653,21.7596,2349375433,81.838
2017-12-17T00:00:00.000-05,GOOG,22.5553,16.3988,3244208780,80.5181
2017-12-18T00:00:00.000-05,GOOG,22.6048,19.6156,1793731287,82.5138
2017-12-19T00:00:00.000-05,GOOG,22.3007,22.3333,568034168,82.5449
2017-12-20T00:00:00.000-05,GOOG,22.3043,21.9861,1554262099,81.6021
2017-12-21T00:00:00.000-05,GOOG,10.3994,10.5706,1240303765,81.5548
2017-12-22T00:00:00.000-05,GOOG,11.5917,11.6124,1605369649,83.3887
2017-12-23T00:00:00.000-05,GOOG,12.7111,12.5003,1103661586,80.6602
2017-12-24T00:00:00.000-05,GOOG,16.8932,17.6826,1559961618,84.5338
2017-12-25T00:00:00.000-05,GOOG,22.627,22.5149,1967606911,89.8548
2017-12-26T00:00:00.000-05,GOOG,21.3388,21.7051,453366377.5,83.3709
2017-12-27T00:00:00.000-05,GOOG,20.3741,20.1595,821841319.6,84.3859
2017-12-28T00:00:00.000-05,GOOG,18.9581,19.7377,546936146.6,81.5459
2017-12-29T00:00:00.000-05,GOOG,18.2056,19.6962,4938581453,82.0112
2017-12-30T00:00:00.000-05,GOOG,20.9455,21.9567,1180749949,84.7875
2017-12-31T00:00:00.000-05,GOOG,11.7389,12.8236,1127534209,74.1617
2018-01-01T00:00:00.000-05,GOOG,11.7831,12.3339,1169583788,52.5135
2018-01-02T00:00:00.000-05,GOOG,16.3662,16.9811,671000361.1,54.3506
2018-01-03T00:00:00.000-05,GOOG,5.5397,5.7798,698283044.4,47.7408
2018-01-04T00:00:00.000-05,GOOG,0.9342,2.2604,958195716.9,43.098
2018-01-05T00:00:00.000-05,GOOG,8.2903,9.5811,1411050245,39.1901
2018-01-06T00:00:00.000-05,GOOG,11.0535,11.5691,1077084958,44.1402
2018-01-07T00:00:00.000-05,GOOG,7.3681,7.7678,1431456226,46.5529
2018-01-08T00:00:00.000-05,GOOG,0.9452,1.6868,531524559.5,50.286
2018-01-09T00:00:00.000-05,GOOG,9.6606,9.6394,1492176900,50.0343
2018-01-10T00:00:00.000-05,GOOG,19.0504,19.0529,551705700.5,50.6696
2018-01-11T00:00:00.000-05,GOOG,14.0773,14.2917,677689000,51.3125
2018-01-12T00:00:00.000-05,GOOG,6.4687,6.2506,384870638.6,50.4556
2018-01-13T00:00:00.000-05,GOOG,5.7746,5.486,622698773.4,48.9745
2018-01-14T00:00:00.000-05,GOOG,16.0829,16.2184,593098994.9,54.3508
2018-01-15T00:00:00.000-05,GOOG,16.7096,16.5196,615299048.3,52.9535
2018-01-16T00:00:00.000-05,GOOG,14.8499,16.2551,362015893.2,48.0815
2018-01-17T00:00:00.000-05,GOOG,11.6057,12.6862,615126637.1,46.4633
2018-01-18T00:00:00.000-05,GOOG,4.9125,5.6161,461341104.1,46.9744
2018-01-19T00:00:00.000-05,GOOG,19.5027,19.94,632574995,48.0636
2018-01-20T00:00:00.000-05,GOOG,9.7583,10.8745,498938301.7,51.1323
2018-01-21T00:00:00.000-05,GOOG,17.8207,18.1996,2546473599,45.9033
2018-01-22T00:00:00.000-05,GOOG,10.2468,10.5436,2349760914,45.5197
2018-01-23T00:00:00.000-05,GOOG,16.7936,17.0731,1500408240,48.2892
2018-01-24T00:00:00.000-05,GOOG,17.6701,17.3939,1111686655,46.5755
2018-01-25T00:00:00.000-05,GOOG,17.2787,17.897,1071631852,45.169
2018-01-26T00:00:00.000-05,GOOG,11.4141,12.3075,1625618525,48.2257
2018-01-27T00:00:00.000-05,GOOG,10.5699,11.1672,2029048533,48.2803
2018-01-28T00:00:00.000-05,GOOG,10.2711,11.5037,2449815075,48.6708
2018-01-29T00:00:00.000-05,GOOG,20.14,20.0861,1394788059,50.0601
2018-01-30T00:00:00.000-05,GOOG,19.1811,19.2614,863515270.3,47.1033
2018-01-31T00:00:00.000-05,GOOG,15.4391,15.7179,1060419177,45.1419
2018-02-01T00:00:00.000-05,GOOG,17.6935,17.8993,723778558.9,46.3066
2018-02-02T00:00:00.000-05,GOOG,17.5245,16.425,1305327352,45.9183
2018-02-03T00:00:00.000-05,GOOG,16.7626,17.4295,940547311.9,46.9885
2018-02-04T00:00:00.000-05,GOOG,10.8341,10.5567,740254706.6,51.2645
2018-02-05T00:00:00.000-05,GOOG,19.4861,18.6042,790303701.9,52.0807
2018-02-06T00:00:00.000-05,GOOG,16.5105,15.2835,548451381.7,44.8167
2018-02-07T00:00:00.000-05,GOOG,16.2068,16.1175,987802450.2,46.8646
2018-02-08T00:00:00.000-05,GOOG,7.4195,7.0955,684905719.3,45.6799
2018-02-09T00:00:00.000-05,GOOG,9.5642,9.3832,684126218.3,43.2138
2018-02-10T00:00:00.000-05,GOOG,16.8908,17.4781,866440972.9,46.3461
2018-02-11T00:00:00.000-05,GOOG,22.5504,22.1108,817364419,45.9756
2018-02-12T00:00:00.000-05,GOOG,13.2781,13.1778,1095443762,48.6347
2018-02-13T00:00:00.000-05,GOOG,19.0655,18.9721,903401915.8,48.9635
2018-02-14T00:00:00.000-05,GOOG,17.84,18.067,768816006.9,51.7016
2018-02-15T00:00:00.000-05,GOOG,12.2828,13.7345,1103684744,48.4695
2018-02-16T00:00:00.000-05,GOOG,21.99,22.1722,547041116.8,39.4929
2018-02-17T00:00:00.000-05,GOOG,21.5111,21.553,918021672.6,39.2828
2018-02-18T00:00:00.000-05,GOOG,17.0177,16.9679,1206117138,52.456
2018-02-19T00:00:00.000-05,GOOG,22.1409,22.8876,920864888.9,47.2953
2018-02-20T00:00:00.000-05,GOOG,14.4689,15.0393,892290770.9,50.1412
2018-02-21T00:00:00.000-05,GOOG,14.1373,13.997,440052087.9,46.5509
2018-02-22T00:00:00.000-05,GOOG,11.7293,11.3966,887283225.2,47.6718
2018-02-23T00:00:00.000-05,GOOG,17.671,18.603,483056643.4,47.8583
2018-02-24T00:00:00.000-05,GOOG,13.9264,14.4818,606542966.1,47.2943
2018-02-25T00:00:00.000-05,GOOG,17.4007,19.4682,817134534.7,43.4784
2018-02-26T00:00:00.000-05,GOOG,21.544,22.4979,799816181.5,46.3443
2018-02-27T00:00:00.000-05,GOOG,22.7761,23.5994,587103404.7,45.5841
2018-02-28T00:00:00.000-05,GOOG,20.1743,21.0581,698980771.1,43.5649
2018-03-01T00:00:00.000-05,GOOG,18.9918,18.2594,649246055.6,43.4514
2018-03-02T00:00:00.000-05,GOOG,15.7568,16.0171,954257501.7,47.4278
2018-03-03T00:00:00.000-05,GOOG,13.849,14.0211,1484342141,45.9635
2018-03-04T00:00:00.000-05,GOOG,11.546,12.167,1614780857,51.6014
2018-03-05T00:00:00.000-05,GOOG,18.8115,20.3464,481620046.9,48.0563
2018-03-06T00:00:00.000-05,GOOG,16.7815,17.3096,459441511.6,45.2056
2018-03-07T00:00:00.000-05,GOOG,18.8836,18.9524,786974639.8,46.5036
2018-03-08T00:00:00.000-05,GOOG,26.9645,28.1605,414701305.2,49.7703
2018-03-09T00:00:00.000-05,GOOG,22.6931,22.4242,661080353.4,52.2345
2018-03-10T00:00:00.000-05,GOOG,16.901,16.0834,737538552.3,46.0532
2018-03-11T00:00:00.000-05,GOOG,15.0821,15.5222,1819945510,47.2057
2018-03-12T00:00:00.000-04,GOOG,21.5243,21.8346,596541716.9,49.723
2018-03-13T00:00:00.000-04,GOOG,25.4791,25.5396,671813887.6,51.2485
2018-03-14T00:00:00.000-04,GOOG,-1.9242,-0.8902,565140845.9,46.5032
2018-03-15T00:00:00.000-04,GOOG,11.0962,11.4628,579193428.9,45.2538
2018-03-16T00:00:00.000-04,GOOG,15.7704,15.6827,542535427,50.2267
2018-03-17T00:00:00.000-04,GOOG,1.0704,1.6993,656519353.8,41.1039
2018-03-18T00:00:00.000-04,GOOG,12.353,13.2352,528591340.7,48.1703
2018-03-19T00:00:00.000-04,GOOG,10.69,11.2179,417682561.7,46.2862
2018-03-20T00:00:00.000-04,GOOG,12.8782,12.9673,615976069,43.1391
2018-03-21T00:00:00.000-04,GOOG,21.1582,21.5961,667864277.5,41.9988
2018-03-22T00:00:00.000-04,GOOG,18.1547,17.934,862121907.5,42.2092
2018-03-23T00:00:00.000-04,GOOG,18.0193,18.0155,656751846.3,43.8461
2018-03-24T00:00:00.000-04,GOOG,14.2015,14.3417,740891125.5,46.0093
2018-03-25T00:00:00.000-04,GOOG,31.4628,31.9899,664361091.3,49.2124
2018-03-26T00:00:00.000-04,GOOG,29.8498,30.3767,575381095.7,49.5426
2018-03-27T00:00:00.000-04,GOOG,17.6478,17.195,509774808.4,50.6551
2018-03-28T00:00:00.000-04,GOOG,15.0898,15.0248,436301748.4,49.1862
2018-03-29T00:00:00.000-04,GOOG,20.5162,20.5007,459208858.3,50.3808
2018-03-30T00:00:00.000-04,GOOG,11.5952,11.2923,421176704.4,48.0749
2018-03-31T00:00:00.000-04,GOOG,18.7398,17.8696,440057241.8,49.6034
2018-04-01T00:00:00.000-04,GOOG,21.6656,22.249,639345517.7,53.0571
2018-04-02T00:00:00.000-04,GOOG,23.3699,23.5422,383358468.2,50.1003
2018-04-03T00:00:00.000-04,GOOG,14.7378,16.4601,452020267.1,50.8519
2018-04-04T00:00:00.000-04,GOOG,20.2284,20.6562,441701297.2,47.7017
2018-04-05T00:00:00.000-04,GOOG,13.3972,13.3511,310118429.4,46.8747
2018-04-06T00:00:00.000-04,GOOG,21.8828,22.7314,346238261.5,49.252
2018-04-07T00:00:00.000-04,GOOG,17.1562,17.3442,159973577.1,48.9297
2018-04-08T00:00:00.000-04,GOOG,23.3903,23.5734,173958525.9,50.7251
2018-04-09T00:00:00.000-04,GOOG,21.2988,21.3918,523370469.4,46.0155
2013-07-31T00:00:00.000-04,MSFT,13.3402,13.403,190819107.2,82.1911
2013-08-01T00:00:00.000-04,MSFT,21.6994,21.56,332964318.4,80.9385
2013-08-02T00:00:00.000-04,MSFT,24.1726,24.4519,355410020.8,78.8314
2013-08-03T00:00:00.000-04,MSFT,21.3683,21.507,519399905,80.479
2013-08-04T00:00:00.000-04,MSFT,7.1232,6.9174,344740665.7,80.5637
2013-08-05T00:00:00.000-04,MSFT,20.7409,20.5698,418945719.1,82.4284
2013-08-06T00:00:00.000-04,MSFT,9.7133,9.2398,310174898.6,79.3212
2013-08-07T00:00:00.000-04,MSFT,21.1117,20.9297,392911022,78.9388
2013-08-08T00:00:00.000-04,MSFT,19.0821,18.7555,393099944.6,82.143
2013-08-09T00:00:00.000-04,MSFT,16.8137,16.4203,382900340.1,78.8663
2013-08-10T00:00:00.000-04,MSFT,-13.5303,-13.6807,305397950.6,79.7526
2013-08-11T00:00:00.000-04,MSFT,11.3962,11.8962,365994786.5,85.4481
2013-08-12T00:00:00.000-04,MSFT,16.154,17.3655,429679093,80.2147
2013-08-13T00:00:00.000-04,MSFT,13.7631,13.9503,388094211.7,82.4193
2013-08-14T00:00:00.000-04,MSFT,16.6759,16.9265,329981371.7,80.9542
2013-08-15T00:00:00.000-04,MSFT,17.3095,17.6184,288393277.2,81.7674
2013-08-16T00:00:00.000-04,MSFT,4.6117,4.2824,258411925.1,79.6093
2013-08-17T00:00:00.000-04,MSFT,6.1539,5.9566,384178447.6,79.7311
2013-08-18T00:00:00.000-04,MSFT,-2.1088,-2.3834,334362884.3,88.2771
2013-08-19T00:00:00.000-04,MSFT,8.9943,9.3775,440776817.5,81.6914
2013-08-20T00:00:00.000-04,MSFT,13.7868,13.3734,528435860.2,78.2439
2013-08-21T00:00:00.000-04,MSFT,20.4822,20.1869,461495380.2,81.4366
2013-08-22T00:00:00.000-04,MSFT,13.0028,12.8061,584366493.3,82.6045
2013-08-23T00:00:00.000-04,MSFT,-8.6132,-6.5916,549886338.3,57.8219
2013-08-24T00:00:00.000-04,MSFT,0.6557,3.0093,355491681.6,63.4703
2013-08-25T00:00:00.000-04,MSFT,9.3723,11.0423,470804002.1,70.8286
2013-08-26T00:00:00.000-04,MSFT,10.4591,10.4772,796090629.8,72.672
2013-08-27T00:00:00.000-04,MSFT,19.5755,20.1252,631468088.9,75.6303
2013-08-28T00:00:00.000-04,MSFT,11.8849,12.0259,335183432.8,75.1184
2013-08-29T00:00:00.000-04,MSFT,19.0318,19.2187,586617654.2,77.2115
2013-08-30T00:00:00.000-04,MSFT,-0.5196,-0.7936,688465628,75.1109
2013-08-31T00:00:00.000-04,MSFT,-10.0584,-11.5281,370249191.7,70.2365
2013-09-01T00:00:00.000-04,MSFT,4.7644,4.5984,258418311.4,71.7684
2013-09-02T00:00:00.000-04,MSFT,21.3424,20.9485,338972755.7,74.6929
2013-09-03T00:00:00.000-04,MSFT,21.3902,21.0985,544165328.5,63.7424
2013-09-04T00:00:00.000-04,MSFT,14.7146,14.6057,531351137.6,71.0975
2013-09-05T00:00:00.000-04,MSFT,22.9022,22.5793,478443494.2,73.0468
2013-09-06T00:00:00.000-04,MSFT,18.4591,18.2882,435194269.3,74.7168
2013-09-07T00:00:00.000-04,MSFT,9.7243,9.5218,275379535.5,75.8196
2013-09-08T00:00:00.000-04,MSFT,10.3027,9.5815,686606795.9,72.6695
2013-09-09T00:00:00.000-04,MSFT,17.1279,15.4569,491052355.1,78.0381
2013-09-10T00:00:00.000-04,MSFT,21.2589,20.9598,481141733,74.7456
2013-09-11T00:00:00.000-04,MSFT,21.916,23.0709,641766570.1,76.4175
2013-09-12T00:00:00.000-04,MSFT,21.4136,21.5725,460947791.1,75.1391
2013-09-13T00:00:00.000-04,MSFT,17.7289,17.9537,386547360.5,80.7411
2013-09-14T00:00:00.000-04,MSFT,13.0142,13.3275,271877663,77.0014
2013-09-15T00:00:00.000-04,MSFT,19.0407,19.4353,622295101.7,82.5147
2013-09-16T00:00:00.000-04,MSFT,17.1258,16.8282,326920975.2,80.1268
2013-09-17T00:00:00.000-04,MSFT,36.9674,36.6066,554880158.5,74.2575
2013-09-18T00:00:00.000-04,MSFT,25.825,26.2391,322845644.8,79.9425
2013-09-19T00:00:00.000-04,MSFT,19.2355,19.7789,618153740.1,74.1985
2013-09-20T00:00:00.000-04,MSFT,22.0689,23.0332,465670584.1,74.4271
2013-09-21T00:00:00.000-04,MSFT,8.4938,7.8842,348006838.6,78.5003
2013-09-22T00:00:00.000-04,MSFT,34.7992,34.9542,511817679.1,83.8646
2013-09-23T00:00:00.000-04,MSFT,27.1132,27.4362,578658543.6,79.6773
2013-09-24T00:00:00.000-04,MSFT,23.1778,23.3272,473880524.9,82.616
2013-09-25T00:00:00.000-04,MSFT,20.7419,20.7541,508591027.1,80.9553
2013-09-26T00:00:00.000-04,MSFT,23.1306,22.9856,536336121.3,78.3286
2013-09-27T00:00:00.000-04,MSFT,20.8734,20.6111,424095889.5,74.5746
2013-09-28T00:00:00.000-04,MSFT,17.6669,18.1815,425101869.2,75.4914
2013-09-29T00:00:00.000-04,MSFT,30.8635,31.2359,345511304.4,77.4223
2013-09-30T00:00:00.000-04,MSFT,15.6257,16.314,382032234.5,73.7487
2013-10-01T00:00:00.000-04,MSFT,18.0046,17.5215,645066282.8,72.7905
2013-10-02T00:00:00.000-04,MSFT,12.7749,12.3885,347910411.5,75.4412
2013-10-03T00:00:00.000-04,MSFT,15.6787,16.8632,500411751.3,78.0059
2013-10-04T00:00:00.000-04,MSFT,6.6797,7.0627,322236628.9,81.7544
2013-10-05T00:00:00.000-04,MSFT,16.5971,16.8584,487799121.6,83.0818
2013-10-06T00:00:00.000-04,MSFT,18.3133,18.0217,369516349.2,81.0452
2013-10-07T00:00:00.000-04,MSFT,15.5404,15.321,407761204.9,78.6593
2013-10-08T00:00:00.000-04,MSFT,17.015,16.9959,371243019.2,76.1401
2013-10-09T00:00:00.000-04,MSFT,15.9155,16.0569,320234648.4,77.0481
2013-10-10T00:00:00.000-04,MSFT,20.2047,20.2254,268839133.8,80.8529
2013-10-11T00:00:00.000-04,MSFT,18.6597,18.8358,369498207.2,78.7104
2013-10-12T00:00:00.000-04,MSFT,9.9842,10.9312,599272253.3,85.3191
2013-10-13T00:00:00.000-04,MSFT,9.7155,10.0732,540099498.4,81.5521
2013-10-14T00:00:00.000-04,MSFT,15.3329,15.0954,408564455,79.5257
2013-10-15T00:00:00.000-04,MSFT,25.0578,25.1719,318261122.8,78.2866
2013-10-16T00:00:00.000-04,MSFT,35.1748,40.4275,584912547.8,78.6358
2013-10-17T00:00:00.000-04,MSFT,30.6441,34.5121,349939276.9,80.7349
2013-10-18T00:00:00.000-04,MSFT,29.3531,29.6189,408813763.1,82.1658
2013-10-19T00:00:00.000-04,MSFT,22.3099,21.9299,445408082.6,83.5381
2013-10-20T00:00:00.000-04,MSFT,2.9436,3.8814,328402585.7,76.1148
2013-10-21T00:00:00.000-04,MSFT,23.5308,24.0581,641710476.2,77.9095
2013-10-22T00:00:00.000-04,MSFT,19.2406,19.3811,542842205.4,79.2542
2013-10-23T00:00:00.000-04,MSFT,18.5724,18.6504,336089029.3,82.2089
2013-10-24T00:00:00.000-04,MSFT,25.3876,25.3668,540858721.7,83.9239
2013-10-25T00:00:00.000-04,MSFT,33.4563,33.2881,430766667,82.3888
2013-10-26T00:00:00.000-04,MSFT,27.1125,27.3398,371656672.6,80.0612
2013-10-27T00:00:00.000-04,MSFT,31.5017,31.285,465717271.4,80.33
2013-10-28T00:00:00.000-04,MSFT,22.0664,21.9463,484987373.7,75.6237
2013-10-29T00:00:00.000-04,MSFT,15.2732,14.8724,388105547.5,75.1937
2013-10-30T00:00:00.000-04,MSFT,24.471,24.3924,482785791.2,77.0414
2013-10-31T00:00:00.000-04,MSFT,26.5448,26.2731,548103328.5,78.6118
2013-11-01T00:00:00.000-04,MSFT,21.202,21.8559,544670363.1,69.263
2013-11-02T00:00:00.000-04,MSFT,21.8364,21.8798,319742421.6,79.9978
2013-11-03T00:00:00.000-04,MSFT,21.6651,22.0575,548288722.8,75.1096
2013-11-04T00:00:00.000-05,MSFT,16.8273,18.598,532187853.7,74.1538
2013-11-05T00:00:00.000-05,MSFT,20.2678,20.7701,361652896.8,76.7389
2013-11-06T00:00:00.000-05,MSFT,16.36,16.2555,881957994.8,81.1788
2013-11-07T00:00:00.000-05,MSFT,28.1651,28.2255,536148362.7,81.6049
2013-11-08T00:00:00.000-05,MSFT,22.8413,23.0729,404551121.8,78.2235
2013-11-09T00:00:00.000-05,MSFT,18.193,17.9461,570113300.1,80.9396
2013-11-10T00:00:00.000-05,MSFT,18.328,18.3981,704332964.8,81.0943
2013-11-11T00:00:00.000-05,MSFT,26.146,25.9818,636709207.9,79.4834
2013-11-12T00:00:00.000-05,MSFT,16.1093,16.0486,339864961.6,79.8804
2013-11-13T00:00:00.000-05,MSFT,19.6543,19.7093,284064699,77.556
2013-11-14T00:00:00.000-05,MSFT,10.766,10.7333,456728202,82.047
2013-11-15T00:00:00.000-05,MSFT,-2.4547,-2.0942,345667183.3,77.2672
2013-11-16T00:00:00.000-05,MSFT,12.8713,12.904,554990524.1,81.7543
2013-11-17T00:00:00.000-05,MSFT,-2.7559,-2.6882,689728334.7,81.3586
2013-11-18T00:00:00.000-05,MSFT,12.0972,12.0883,388782612.5,70.0044
2013-11-19T00:00:00.000-05,MSFT,28.0517,27.901,415695389.6,70.2741
2013-11-20T00:00:00.000-05,MSFT,14.5403,14.4606,639431843.2,73.0118
2013-11-21T00:00:00.000-05,MSFT,26.595,26.6212,405383583.3,76.7487
2013-11-22T00:00:00.000-05,MSFT,11.9725,11.7235,371379722.8,77.2207
2013-11-23T00:00:00.000-05,MSFT,17.0415,17.0047,306893570.2,80.0783
2013-11-24T00:00:00.000-05,MSFT,6.8153,7.0284,310810795.6,81.0566
2013-11-25T00:00:00.000-05,MSFT,22.8999,22.6404,340186023.1,80.5538
2013-11-26T00:00:00.000-05,MSFT,20.7481,21.0021,340634995.8,80.079
2013-11-27T00:00:00.000-05,MSFT,13.9233,14.3977,455161188.8,79.049
2013-11-28T00:00:00.000-05,MSFT,17.0145,16.8539,499646030.8,77.3442
2013-11-29T00:00:00.000-05,MSFT,17.3063,17.0151,648655746.4,77.8219
2013-11-30T00:00:00.000-05,MSFT,11.5557,11.6932,490494304.7,77.2774
2013-12-01T00:00:00.000-05,MSFT,18.9742,19.0852,978293542.3,77.9195
2013-12-02T00:00:00.000-05,MSFT,25.9525,25.8237,774471322.4,75.9312
2013-12-03T00:00:00.000-05,MSFT,27.9219,28.004,417244710.4,78.9225
2013-12-04T00:00:00.000-05,MSFT,24.3982,24.2398,543949468.2,80.9598
2013-12-05T00:00:00.000-05,MSFT,19.6406,19.6423,534666557.7,76.1918
2013-12-06T00:00:00.000-05,MSFT,7.3375,6.8348,454330612.2,77.2709
2013-12-07T00:00:00.000-05,MSFT,9.5929,7.0157,453116051.1,76.0723
2013-12-08T00:00:00.000-05,MSFT,11.9355,10.3012,551442066.7,77.1606
2013-12-09T00:00:00.000-05,MSFT,14.6087,14.6026,574533387.2,72.6895
2013-12-10T00:00:00.000-05,MSFT,13.8947,13.8873,522299778.5,78.5548
2013-12-11T00:00:00.000-05,MSFT,19.1533,18.8712,591611349.7,78.2324
2013-12-12T00:00:00.000-05,MSFT,19.8347,19.2106,682395985.2,76.8407
2013-12-13T00:00:00.000-05,MSFT,18.2015,18.1123,704829250.1,73.3375
2013-12-14T00:00:00.000-05,MSFT,20.9007,21.3793,531231428.8,77.8534
2013-12-15T00:00:00.000-05,MSFT,27.0086,27.3268,457395237.2,81.1405
2013-12-16T00:00:00.000-05,MSFT,15.4462,15.0245,506870118,78.7655
2013-12-17T00:00:00.000-05,MSFT,15.1176,14.889,440103657.3,72.3776
2013-12-18T00:00:00.000-05,MSFT,18.0849,17.9181,339792843.6,71.5933
2013-12-19T00:00:00.000-05,MSFT,13.3531,13.7823,572132952.2,77.9404
2013-12-20T00:00:00.000-05,MSFT,19.4916,19.5377,686791024.5,77.6416
2013-12-21T00:00:00.000-05,MSFT,21.0269,20.992,637900815.2,81.8968
2013-12-22T00:00:00.000-05,MSFT,23.0766,22.2197,804544411.4,79.7344
2013-12-23T00:00:00.000-05,MSFT,22.043,22.346,494590365.1,80.2937
2013-12-24T00:00:00.000-05,MSFT,20.6774,20.8444,534768051.8,79.2479
2013-12-25T00:00:00.000-05,MSFT,18.3333,17.961,546915709.8,72.2212
2013-12-26T00:00:00.000-05,MSFT,25.3212,25.2825,531043990.5,80.0318
2013-12-27T00:00:00.000-05,MSFT,23.5331,23.5433,418954974.7,81.0204
2013-12-28T00:00:00.000-05,MSFT,18.6891,18.5394,735989059.3,87.0015
2013-12-29T00:00:00.000-05,MSFT,12.8195,12.8658,483853139.1,82.5767
2013-12-30T00:00:00.000-05,MSFT,16.459,17.3836,802819554.1,77.4915
2013-12-31T00:00:00.000-05,MSFT,16.7097,17.2678,741580280,77.3866
2014-01-01T00:00:00.000-05,MSFT,17.096,17.0833,711355389,81.5099
2014-01-02T00:00:00.000-05,MSFT,22.1027,21.8316,381272171.6,76.8656
2014-01-03T00:00:00.000-05,MSFT,31.3886,31.2013,835244575.1,79.3216
2014-01-04T00:00:00.000-05,MSFT,24.4461,24.4333,391142796.6,76.903
2014-01-05T00:00:00.000-05,MSFT,25.3313,25.3431,396567402.4,84.7452
2014-01-06T00:00:00.000-05,MSFT,30.5334,30.7968,293121150.7,80.1945
2014-01-07T00:00:00.000-05,MSFT,25.122,26.3277,634754363.5,69.4038
2014-01-08T00:00:00.000-05,MSFT,19.0024,19.4447,476675823.4,68.3612
2014-01-09T00:00:00.000-05,MSFT,20.1321,20.5564,407527624,75.9087
2014-01-10T00:00:00.000-05,MSFT,25.9908,25.6964,225115420.1,74.9712
2014-01-11T00:00:00.000-05,MSFT,16.0141,16.5532,397372769.3,74.328
2014-01-12T00:00:00.000-05,MSFT,19.7575,20.3159,908155729.8,75.3569
2014-01-13T00:00:00.000-05,MSFT,16.1946,16.0292,530085797.4,80.8084
2014-01-14T00:00:00.000-05,MSFT,0.4307,0.5924,980381046.5,86.7853
2014-01-15T00:00:00.000-05,MSFT,16.8405,16.8643,735623346.5,81.2606
2014-01-16T00:00:00.000-05,MSFT,22.6931,22.2731,496691446.2,77.9188
2014-01-17T00:00:00.000-05,MSFT,27.5469,27.5164,437328143.7,78.8045
2014-01-18T00:00:00.000-05,MSFT,24.0177,24.4947,615555867.7,81.0429
2014-01-19T00:00:00.000-05,MSFT,29.7915,29.6063,683953261.9,86.749
2014-01-20T00:00:00.000-05,MSFT,23.8034,23.9246,455229951.6,82.0737
2014-01-21T00:00:00.000-05,MSFT,14.2657,14.342,433014085.1,78.7071
2014-01-22T00:00:00.000-05,MSFT,24.8687,25.0563,414813674.5,81.2394
2014-01-23T00:00:00.000-05,MSFT,19.2404,19.4839,631693979.7,82.3298
2014-01-24T00:00:00.000-05,MSFT,20.8483,21.1704,388511437.6,81.7214
2014-01-25T00:00:00.000-05,MSFT,20.1968,20.4434,489230973.4,78.3606
2014-01-26T00:00:00.000-05,MSFT,19.1861,19.3778,396725035.3,81.5819
2014-01-27T00:00:00.000-05,MSFT,16.7826,17.1082,390575842.6,75.2658
2014-01-28T00:00:00.000-05,MSFT,23.1014,23.1583,370954580.4,79.1486
2014-01-29T00:00:00.000-05,MSFT,14.4682,14.2838,396623714.9,75.1594
2014-01-30T00:00:00.000-05,MSFT,25.5531,25.7059,719749991.2,75.7554
2014-01-31T00:00:00.000-05,MSFT,26.8433,27.0437,603081230.8,71.3951
2014-02-01T00:00:00.000-05,MSFT,25.1964,25.1182,296731429.2,74.4204
2014-02-02T00:00:00.000-05,MSFT,35.0572,34.8261,377868653.4,80.9266
2014-02-03T00:00:00.000-05,MSFT,30.3099,30.2891,354309062.1,75.1442
2014-02-04T00:00:00.000-05,MSFT,36.7692,37.8342,413895489.6,72.9705
2014-02-05T00:00:00.000-05,MSFT,26.8916,27.3252,439961962.3,71.0149
2014-02-06T00:00:00.000-05,MSFT,26.3919,26.197,299016529.3,74.8369
2014-02-07T00:00:00.000-05,MSFT,21.6169,21.4159,330460460.3,77.1152
2014-02-08T00:00:00.000-05,MSFT,21.1318,21.1802,449411202.6,81.8766
2014-02-09T00:00:00.000-05,MSFT,1.2204,0.9779,473149146.9,78.7606
2014-02-10T00:00:00.000-05,MSFT,25.4973,25.2558,463245107.9,79.2947
2014-02-11T00:00:00.000-05,MSFT,19.9232,19.5519,253363136.8,79.853
2014-02-12T00:00:00.000-05,MSFT,7.6579,8.3756,518748059.8,74.3956
2014-02-13T00:00:00.000-05,MSFT,14.9254,15.1909,560985250.9,78.2171
2014-02-14T00:00:00.000-05,MSFT,15.9849,15.1249,394714329.5,77.8166
2014-02-15T00:00:00.000-05,MSFT,12.6797,13.0267,423417389.8,82.3629
2014-02-16T00:00:00.000-05,MSFT,25.9453,26.7792,324746837.8,84.4077
2014-02-17T00:00:00.000-05,MSFT,28.0011,28.0951,275770909,81.6913
2014-02-18T00:00:00.000-05,MSFT,27.7545,27.9079,441620004.5,81.3589
2014-02-19T00:00:00.000-05,MSFT,27.5808,27.8278,345718656.5,79.3685
2014-02-20T00:00:00.000-05,MSFT,21.7593,21.7607,321053837.2,80.5459
2014-02-21T00:00:00.000-05,MSFT,21.5037,21.5061,448977055.2,74.2162
